,,"0","0","0","cumissiun","cumissiun","num feminin","Nomen (f)","Aufgabe, Auftragung","Aufgabe, Auftragung","cumissiun","cumissiun","cumissiùn","cumissiùn","cumischung","cumischung","cumischiun","cumischiun","cumischiun","cumischiun",,,,,"1593"
,,"1","0","0","cumissiun","cumissiun","num feminin","Nomen","Kommission","Kommission","cumissiun","cumissiun","cumissiùn","cumissiùn","cumischung, cumissiun","cumischung, cumissiun","cumischiun","cumischiun","cumischiun","cumischiun",,,,,"1594"
,,"1","0","0","cumond","cumond","num masculin","Nomen (m)","Befehl","Befehl","camond","camond","cumond","cumond","cumond","cumond","cumand","cumand","cumond","cumond",,,,,"1595"
,,"0","0","0","dar cumonds","dar cumonds","verb","Verb","Befehle geben","Befehle geben","dar camonds","dar camonds","dar cumonds","dar cumonds","dar cumonds","dar cumonds","der cumands","der cumands","dar cumonds","dar cumonds",,,,,"1596"
,,"0","0","0","Cumpadials","Cumpadials","num masculin","Nomen","Compadials","Compadials","Cumpadials","Cumpadials","(=RG)","Cumpadials","(=RG)","Cumpadials","(=RG)","Cumpadials","(=RG)","Cumpadials",,,,,"1597"
,,"1","0","0","star en cumpagnia","star en cumpagnia","expressiun verbala","kompl. Ausdruck","beisammen sein","beisammen sein","star en cumpignia","haver cumpignia, star en cumpignia","star da cumpagneia","star da cumpagneia","star da cumpagneia","star da cumpagneia","ster da cumpagnia","ster da cumpagnia","star da cumpagnia","star da cumpagnia",,,,,"1598"
,,"1","0","0","cumpagnia","cumpagnia","num feminin","Nomen (n)","Beisammensein","Beisammensein","cumpignia","cumpignia","cumpagneia","cumpagneia","cumpagneia","cumpagneia","cumpagnia","cumpagnia","cumpagnia","cumpagnia",,,,,"1599"
,,"1","0","0","cumpagnia","cumpagnia","num feminin","Nomen (f) / Nomen (n)","Gesellschaft / Beisammensein","Gesellschaft, Beisammensein","cumpignia","cumpignia","cumpagneia","cumpagneia","cumpagneia","cumpagneia","cumpagnia","cumpagnia","cumpagnia","cumpagnia",,,,,"1600"
,,"1","0","0","cumparair, apparair","cumparair, apparair","verb","Verb","erscheinen","erscheinen","cumparer","cumparer","cumparer","cumparer","cumpareir","cumpareir, cumparan","cumparair","cumparair, cumperan","cumparair","cumparair",,,,,"1601"
,"1","1","0","0","cumparegliar","cumparegliar","verb","Verb","vergleichen","vergleichen","cumparegliar","cumparegliar","cumparagliar, paragliar, cumparagliear, paragliear, cungualar","cumparagliar, paragliar, cumparagliear, paragliear, cungualar","cumparagler (cun)","cumparagler","congualer","congualer","congualar","congualar",,,,,"1602"
,,"0","0","0","cumparegliaziun, cumparaziun / confrunt","cumparegliaziun, cumparaziun, confrunt","num feminin / num masculin","Nomen (m)","Vergleich","Vergleich","cumparegliaziun, paregliaziun","cumparegliaziun, paregliaziun","paregl","paregl","cumparegliaziun, cumparaziun, confront, paregl","cumparegliaziun, cumparaziun, confront, paregl","conguel","conguel","congual","congual",,,,,"1603"
,,"1","0","0","cumparter","cumparter","verb","Verb","verteilen, austeilen","verteilen, austeilen","cumpartgir","cumpartgir","scumpartir","scumpartir","cumparteir","cumparteir","scumpartir","scumpartir","scumpartir","scumpartir",,,,,"1604"
,,"1","0","0","cumpartiment","cumpartiment","num masculin","Nomen","Abteil","Abteil","cumpartiment","cumpartiment","cumpartimaint","cumpartimaint","cumpartimaint","cumpartimaint","cumpartimaint","cumpartimaint","cumpartimaint","cumpartimaint",,,,,"1605"
,"1","1","0","0","cumpigliar","cumpigliar","verb","Verb","umfassen, einschliessen","umfassen, einschliessen","cumpigliar
(el cumpeglia)","cumpigliar, cumpeglian","cumpagliear","cumpagliear","cumpiglier","cumpiglier, cumpeglian","cumpiglier","cumpiglier","cumpigliar","cumpigliar",,,,,"1606"
,,"1","0","0","cumplementar","cumplementar","adjectiv","Adjektiv","ergänzend, komplementär","ergänzend, komplementär","cumplementar","cumplementar","cumplementar","cumplementar","cumplementar","cumplementar","cumplementari","cumplementar","cumplementar","cumplementar",,,,,"1607"
,,"1","0","0","cumplenir","cumplenir","verb","Verb","erfüllen, vollenden","erfüllen, vollenden","cumplenir","cumplenir","cumplanir","cumplanir, cumplanescha","cumplaneir","cumplaneir","accumplir","cumplir, cumpleschan","cumplir,","cumplir, cumplischan",,,,,"1608"
,,"1","0","0","cumplet
(f: cumpletta)","cumplet, cumpletta","adjectiv","Adjektiv","komplett, vollständig","komplett, vollständig","cumplet (f: cumpletta)","cumplet, cumpletta","cumplet (f: cumpleta)","cumplet","cumplet (f: cumpletta)","cumplet, cumpletta","cumplet (f: cumpletta)","cumplet, cumpletta","cumplet (f: cumpletta)","cumplet, cumpletta",,,,,"1609"
,,"1","0","0","cumplettar","cumplettar","verb","Verb","ergänzen, vervollständigen","ergänzen, vervollständigen","cumpletar","cumpletar","cumpletar","cumpletar, cumpletesch, cumpletagn","cumplettar (cun)","cumplettar","cumpletter (cun)","cumpletter","cumplettar (cun)","cumplettar",,,,,"1610"
,,"1","0","0","cumplettaziun","cumplettaziun","num feminin","Nomen (f)","Vervollständigung, Ergänzung","Vervollständigung, Ergänzung","cumplettaziun","cumplettaziun","cumpletaziùn","cumpletaziùn","cumplettaziun","cumplettaziun","cumplettaziun","cumplettaziun","cumplettaziun","cumplettaziun",,,,,"1611"
,,"0","0","0","cumplex","cumplex","num masculin","Nomen","Komplex","Komplex","(=RG)","cumplex","(=RG)","cumplex","(=RG)","cumplex","(=RG)","cumplex","(=RG)","cumplex",,,,,"1612"
,,"0","0","0","cumplex","cumplex","num masculin","Nomen","Komplex","Komplex","(=RG)","cumplex","(=RG)","cumplex","(=RG)","cumplex","(=RG)","cumplex","(=RG)","cumplex",,,,,"1613"
,,"1","0","0","cumplicaziun","cumplicaziun","num feminin","Nomen","Komplikation","Komplikation","cumplicaziun","cumplicaziun","cumplicaziùn","cumplicaziùn","cumplicaziun","cumplicaziun","cumplicaziun","cumplicaziun","cumplicaziun","cumplicaziun",,,,,"1614"
,,"1","0","0","cumpliment","cumpliment","num masculin","Nomen","Kompliment","Kompliment","cumpliment","cumpliment","cumplimaint","cumplimaint","cumplimaint","cumplimaint","cumplimaint","cumplimaint","cumplimaint","cumplimaint",,,,,"1615"
,,"1","0","0","cumplitgà
(f: cumplitgada, mpl: cumplitgads)","cumplitgà, cumplitgada, cumplitgads","adjectiv","Adjektiv","kompliziert, umständlich","kompliziert, umständlich","cumplicau (mpl: cumplicai, f: cumplicada)","cumplicau, cumplicada, cumplicai","cumplitgieu (f: cumplitgida)","cumplitgieu, cumplitgida","cumplitgia (f: cumplitgeida)","cumplitgia, cumplitgeida","cumplicho (f: cumplicheda)","cumplicho, cumplicheda","cumplichà (mpl: cumplichats, f: cumplichada)","cumplichà, cumplichats, cumplichada",,,,,"1616"
,,"0","0","0","cumplitgar","cumplitgar","verb","Verb","komplizieren, erschweren","komplizieren, erschweren","cumplicar","cumplicar","cumplitgear","cumplitgear","cumplitgier","cumplitgier","cumplicher","cumplicher","cumplichar","cumplichar",,,,,"1617"
,,"0","0","0","cumplizi","cumplizi","num masculin","Nomen (m)","Helfershelfer, Mitschuldiger","Helfershelfer, Mitschuldiger","cumpliss","cumpliss","cumpliz","cumpliz","cumpliz","cumpliz","cumplizi","cumplizi","cumplizi","cumplizi",,,,,"1618"
,,"0","0","0","cumplizia","cumplizia","num feminin","Nomen (f)","Helfershelferin, Mitschuldige","Helfershelferin, Mitschuldige","cumplissa","cumplissa","cumpliza","cumpliza","cumpliza","cumpliza","cumplizia","cumplizia","cumplizia","cumplizia",,,,,"1619"
,,"1","0","0","camarat, cumpogn","camarat, cumpogn","num masculin","Nomen (m)","Kamerad","Kamerad","camerat, cumpogn","camerat, cumpogn","cumarat","cumarat","cumpogn","cumpogn","cumpagn, camarad","cumpagn, camarad","cumpogn, camarad","cumpogn, camarad",,,,,"1620"
,,"0","0","0","cumpogn","cumpogn","num masculin","Nomen","Kerl, Typ","Kerl, Typ","cumpogn","cumpogn","cumpogn","cumpogn","cumpogn","cumpogn","cumpagn","cumpagn","cumpogn","cumpogn",,,,,"1621"
,,"1","0","0","camarata, cumpogna","camarata, cumpogna","num feminin","Nomen (f)","Kameradin","Kameradin","camerata, cumpogna","camerata, cumpogna","cumarata","cumarata","cumpogna","cumpogna","cumpagna, camarada","cumpagna, camarada","cumpogna, camarada","cumpogna, camarada",,,,,"1622"
,,"1","0","0","cumponer","cumponer","verb","Verb","komponieren","komponieren","cumponer","cumponer","cumponer","cumponer","cumponer","cumponer","cumpuoner","cumpuoner","cumpuoner","cumpuoner",,,,,"1623"
,,"0","0","0","cumponer","cumponer","verb","Verb","zusammensetzen","zusammensetzen","cumponer","cumponer","cumponer","cumponer","cumponer","cumponer","cumpuoner","cumpuoner","cumpuoner","cumpuoner",,,,,"1624"
,,"0","0","0","cumponer","cumponer","verb","Verb","zusammensetzen","zusammensetzen","cumponer","cumponer","cumponer","cumponer","cumponer","cumponer","cumpuoner","cumpuoner","cumpuoner","cumpuoner",,,,,"1625"
,"1","0","0","0","sa cumponer (da)","sa cumponer","verb","Verb","bestehen aus","bestehen aus","secumponer","secumponer","sacumponer","sacumponer","sa cumponer (da)","sa cumponer","as cumpuoner","as cumpuoner","as cumpuoner","as cumpuoner",,,,,"1626"
,,"1","0","0","cumponist","cumponist","num masculin","Nomen","Komponist","Komponist","(=RG)","cumponist","(=RG)","cumponist","(=RG)","cumponist","(=RG)","cumponist","(=RG)","cumponist",,,,,"1627"
,,"1","0","0","cumponista","cumponista","num feminin","Nomen","Komponistin","Komponistin","(=RG)","cumponista","(=RG)","cumponista","(=RG)","cumponista","(=RG)","cumponista","(=RG)","cumponista",,,,,"1628"
,"1","1","0","0","cumportament","cumportament","num masculin","Nomen (n)","Betragen, Verhalten, Benehmen","Betragen, Verhalten, Benehmen","cumportament","cumportament","cumportamaint, cunfar, damanànza (f)","cumportamaint, cunfar, damanànza","cumportamaint","cumportamaint","cumportamaint","cumportamaint","cumportamaint","cumportamaint",,,,,"1629"
,,"1","0","0","cumpra","cumpra","num feminin","Nomen (mpl)","Einkäufe","Einkäufe","cumissiuns","cumissiuns","cumpra","cumpra","cumischungs","cumischungs","cumpras","cumpras","cumpras","cumpras",,,,,"1630"
,"1","1","0","0","cumpra","cumpra","num feminin","Nomen (m)","Kauf","Kauf","cumpra","cumpra","cumpra","cumpra","compra","compra","cumpra","cumpra","cumpra","cumpra",,,,,"1631"
,,"0","0","0","cumprader","cumprader","num masculin","Nomen (m)","Käufer","Käufer","cumprader","cumprader","cumprader","cumprader","cumprader","cumprader","cumpreder","cumpreder","cumprader","cumprader",,,,,"1632"
,,"0","0","0","cumpradra","cumpradra","num feminin","Nomen (f)","Käuferin","Käuferin","cumpradra","cumpradra","cumpradra","cumpradra","cumpradra","cumpradra","cumpredra","cumpredra","cumpradra","cumpradra",,,,,"1633"
,,"1","0","0","cumprais","cumprais","adjectiv","Adjektiv","inbegriffen, inklusive, einschliesslich","inbegriffen, inklusive, einschliesslich","cumpriu","cumpriu","cumprieu (f: cumprida)","cumprieu, cumprida","cumpiglia (f: cumpigleida)","cumpiglia, cumpigleida","cumprais","cumprais","cumprais","cumprais",,,,,"1634"
,"1","1","0","0","cumprar","cumprar","verb","Verb","kaufen","kaufen","cumprar","cumprar","cumprar","cumprar","cumprar","cumprar","cumprer","cumprer","cumprar","cumprar",,,,,"1635"
,,"1","0","0","cumpromiss","cumpromiss","num masculin","Nomen","Kompromiss, Abmachung","Kompromiss, Abmachung","cumpromiss","cumpromiss","cumpromiss","cumpromiss","cumpromiss","cumpromiss","cumpromiss","cumpromiss","cumpromiss","cumpromiss",,,,,"1636"
,,"1","0","0","cundiziun","cundiziun","num feminin","Nomen (f)","Bedingung, Voraussetzung","Bedingung, Voraussetzung","cundiziun","cundiziun","cundiziùn","cundiziùn, cundiztgùn","cundiziun","cundiziun","cundiziun","cundiziun","cundiziun","cundiziun",,,,,"1637"
,,"1","0","0","cundiziunal","cundiziunal","num masculin","Nomen (f)","Bedingungsform","Bedingungsform","cundiziunal","cundiziunal","cundiziunal","cundiziunal","cundiziunal","cundiziunal","cundiziunel","cundiziunel","cundiziunal","cundiziunal",,,,,"1638"
,,"1","0","0","sa cunfar (cun)","sa cunfar","verb","Verb","passen, entsprechen, übereinstimmen","passen, entsprechen, übereinstimmen","secunfar","secunfar","safar bagn (cun)","safar bagn","sa cunfar","sa cunfar, cunfo, cunfada","as cunfer (cun)","as cunfer","as cunfar (cun)","as cunfar",,,,,"1639"
,"1","1","0","0","cunfin","cunfin","num masculin","Nomen (f)","Grenze","Grenze","cunfin","cunfin","cunfegn","cunfegn","cunfegn","cunfegn","cunfin","cunfin","cunfin","cunfin",,,,,"1640"
,,"0","0","0","cunigl","cunigl","num masculin","Nomen (n)","Kaninchen","Kaninchen","cunegl","cunegl","cunegl","cunegl","canign, cunigl","canign, cunigl","cunigl","cunigl","cunigl","cunigl",,,,,"1641"
,,"0","0","0","cuniglia","cuniglia","num feminin","Nomen (n)","Kaninchen","Kaninchen","cuneglia","cuneglia","cunegla","cunegla","canigna, cuniglia","canigna, cuniglia","cuniglia","cuniglia","cunigla","cunigla",,,,,"1642"
,"1","1","0","0","cunquai che","cunquai che","conjuncziun","Konjunktion","da, angesichts","da, angesichts","cunquei che","cunquei che","cunquegl ca","cunquegl ca","cun chegl tgi","cun chegl tgi","cun que cha","cun que cha","cun quai cha","cun quai cha",,,,,"1643"
,,"0","0","0","cuntanscher","cuntanscher","verb","Verb","erlangen, erreichen, erzielen, erwirken","erlangen, erreichen, erzielen, erwirken","contonscher","contonscher","cuntànscher","cuntànscher","contanscher","contanscher","-----",,"-----",,,,,,"1644"
,,"1","0","0","cuntanscher","cuntanscher","verb","Verb","erreichen","erreichen","contonscher","contonscher","cuntànscher","cuntànscher","contanscher","contanscher","ragiundscher","ragiundscher","ragiundscher","ragiundscher",,,,,"1645"
,,"1","0","0","cuntè (pl: cuntels)","cuntè, cuntels","num masculin","Nomen (n)","Messer","Messer","cunti (pl: cuntials)","cunti, cuntials","cunti (pl: cunteals)","cunti, cunteals","cuntel","cuntel","curtè (mpl: curtels)","curte, curtels","curtè (pl: curtels)","curtè, curtels",,,,,"1646"
,,"1","0","0","cuntegnair","cuntegnair","verb","Verb","beinhalten, enthalten","beinhalten, enthalten","cuntener","cuntener, cuntegnan","cuntaner","cuntaner, cuntean","cuntigneir","cuntigneir","cuntegner","cuntegner","cuntgnair","cuntgnair",,,,,"1647"
,"1","1","0","0","cuntent","cuntent","adjectiv","Adjektiv","zufrieden","zufrieden","cuntent, cuntenza","cuntent, cuntenza","cuntaint","cuntaint","cuntaint","cuntaint","cuntaint","cuntaint","cuntaint","cuntaint",,,,,"1648"
,"1","0","0","0","cuntentar","cuntentar","verb","Verb","befriedigen","befriedigen","cuntentar","cuntentar","cuntantar","cuntantar","cuntantar","cuntantar, cuntainta","cuntanter","cuntanter","cuntantar","cuntantar",,,,,"1649"
,,"0","0","0","sa cuntentar (cun/da)","sa cuntentar","verb","Verb","sich zufrieden geben mit","sich zufrieden geben mit","secuntentar (cun/da)","secuntentar","sacuntantar (cun)","sacuntantar","sa cuntantar (da/cun)","sa cuntantar","as cuntanter (cun)","as cuntanter","as cuntantar (cun)","as cuntantar",,,,,"1650"
,"1","1","0","0","cuntinuar","cuntinuar, cuntinueschan","verb","Verb","fortfahren, fortsetzen, weitermachen","fortfahren, fortsetzen, weitermachen","cuntinuar
(jeu continueschel)","cuntinuar, cuntinuescha, continueschel","cuntinuar","cuntinuar, cuntinuesch, nus cuntinuagn, cuntinuescha, cuntinuad","cuntinuar","cuntinuar, cuntinueschan","cuntinuer","cuntinuer, cuntinueschan","continuar","continuar, continuescha",,,"CUNTINUAR

Preschent:
jau cuntinuesch
ti cuntinueschas
el/ella/ins cuntinuescha
nus cuntinuain
vus cuntinuais
els/ellas cuntinueschan

Futur:
jau vegn a cuntinuar
ti vegns a cuntinuar
el/ella/ins vegn a cuntinuar
nus vegnin a cuntinuar
vus vegnis a cuntinuar
els/ellas vegnan a cuntinuar

Imperfect:
jau cuntinuava
ti cuntinuavas
el/ella/ins cuntinuava
nus cuntinuavan
vus cuntinuavas
els/ellas cuntinuavan

Particip perfect:
cuntinuà (f: cuntinuada, mpl: cuntinuads, fpl: cuntinuadas)

Perfect:
jau hai cuntinuà
ti has cuntinuà
el/ella/ins ha cuntinuà
nus avain cuntinuà
vus avais cuntinuà
els/ellas han cuntinuà

Cundiziunal:
jau cuntinuass
ti cuntinuassas
el/ella/ins cuntinuass
nus cuntinuassan
vus cuntinuassas
els/ellas cuntinuassan

Conjunctiv:
che jau cuntinueschia
che ti cuntinueschias
ch'el/ella/ins cuntinueschia
che nus cuntinueschian
che vus cuntinueschias
ch'els/ellas cuntinueschian

Imperativ:
cuntinuescha!
cuntinuai!

Gerundi:
cuntinuond 
 //",,"1651"
,,"0","0","0","far vinavant","far vinavant","verb","Verb","fortfahren, fortsetzen, weitermachen","fortfahren, fortsetzen, weitermachen","far vinavon","far vinavon","far anavànt","far anavànt","far anavant","far anavant","far inavaunt","far inavaunt","far inavant","far inavant",,,,,"1652"
,,"0","0","0","-----",,"adverb","Verb","weitermachen","weitermachen","-----",,"-----",,"-----",,"listess","listess","listess","listess",,,,,"1653"
,,"1","0","0","cuntinuaziun","cuntinuaziun","num feminin","Nomen","Fortsetzung, Folge","Fortsetzung, Folge","cuntinuaziun","cuntinuaziun","cuntinuaziùn, savundada","cuntinuaziùn, savundada","cuntinuaziun","cuntinuaziun","cuntinuaziun","cuntinuaziun","cuntinuaziun","cuntinuaziun",,,,,"1654"
,"1","1","0","0","cuntrada","cuntrada","num feminin","Nomen (f)","Gegend, Landschaft","Gegend, Landschaft","cuntrada","cuntrada","cuntrada","cuntrada","cuntrada","cuntrada","cuntredgia","cuntredgia","cuntrada","cuntrada",,,,,"1655"
,,"1","0","0","cuntrada","cuntrada","num feminin","Nomen (f)","Landschaft, Gegend","Landschaft, Gegend","cuntrada","cuntrada","cuntrada","cuntrada","cuntrada","cuntrada","cuntredgia","cuntredgia","cuntrada","cuntrada",,,,,"1656"
,,"1","0","0","cuntrarefurma(ziun)","cuntrarefurmaziun","num feminin","Nomen (f)","Gegenreformation","Gegenreformation","cunterreformaziun","cunterreformaziun","cunterrefurmaziùn","cunterrefurmaziùn","cunterrefurmaziun","cunterrefurmaziun","cuntrarefuorma","cuntrarefuorma","cuntrarefuorma","cuntrarefuorma",,,,,"1657"
,"1","1","0","0","cuntrari","cuntrari","num masculin","Nomen (n)","Gegenteil","Gegenteil","cuntrari","cuntrari","cuntrari","cuntrari","cuntrari","cuntrari","cuntrari","cuntrari","cuntrari","cuntrari",,,,,"1658"
,"1","0","0","0","anzi","anzi","adverb","Adverb","im Gegenteil","im Gegenteil","anzi","anzi","(=RG)","anzi","(=RG)","anzi","(=RG)","anzi","(=RG)","anzi",,,,,"1659"
,,"1","0","0","cuntschar","cuntschar","verb","Verb","flicken","flicken","cuntschar","cuntschar","cuntschar","cuntschar","cuntschier","cuntschier, cuntschan","-----",,"-----",,,,,,"1660"
,,"0","0","0","cunvegna","cunvegna","num masculin","Nomen (f)","Vereinbarung","Vereinbarung","cunvegnientscha","cunvegnientscha","cunvegna","cunvegna","cunvigna","cunvigna","cunvegna","cunvegna","cunvegna","cunvegna",,,,,"1661"
,,"1","0","0","cunvegnent","cunvegnent","adjectiv","Adjektiv","passend, geeignet","passend, geeignet","cunvegnent","cunvegnent","cunvagnaint","cunvagnaint","cunvignaint","cunvignaint","-----",,"-----",,,,,,"1662"
,,"0","0","0","sa cunvegnir","sa cunvegnir","verb","Verb","vereinbaren, sich einigen","vereinbaren, sich einigen","secunvegnir","secunvegnir","sacunvagnir","sacunvagnir","sa cunvagneir","sa cunvagneir, cunvegna","as cunvgnir","as cunvgnir","as cumvgnir","as cumvgnir",,,,,"1663"
,,"0","0","0","cuoz","cuoz","num masculin","Nomen (f)","Dauer","Dauer","cuoz","cuoz","cuz","cuz","coz","coz","-----",,"-----",,,,,,"1664"
,,"1","0","0","cuppa","cuppa","num feminin","Nomen","Schüssel, Schale","Schüssel, Schale","cuppa","cuppa","cupa, cup (m)","cupa, cup (m)","cuppa","cuppa","coppa","coppa","coppa","coppa",,,,,"1665"
,,"1","0","0","cura","cura","num feminin","Nomen","Kur","Kur","cura","cura","cura","cura","cura","cura","cura","cura","cura","cura",,,,,"1666"
,,"0","0","0","cu(ra)","cura","adverb","Adverb","wann?","wann?","cu(ra)","cura","cura","cura","cura?","cura","cur(a)","cur, cura","cura","cura",,,,,"1667"
,"1","1","0","0","cur(a) che","cur che, cura che","conjuncziun","Konjunktion","wenn, immer dann, wenn","wenn, immer dann, wenn","cur(a) che","cura che","cur ca","cur ca","cura tgi","cura tgi","cur cha","cur cha","cur cha","cur cha",,,,,"1668"
,,"0","0","0","curaisma","curaisma","num feminin","Nomen (f)","Fastenzeit","Fastenzeit","cureisma","cureisma","curesma","curesma","curesma","curesma","quaraisma","quaraisma","quaraisma","quaraisma",,,,,"1669"
,,"1","0","0","curar","curar","verb","Verb","kurieren, ärtzlich behandeln","kurieren, ärtzlich behandeln","curar","curar","curar","curar","curar","curar, curescha","curer","curer","curar","curar",,,,,"1670"
,,"1","0","0","avair curaschi, prender curaschi, avair il curaschi","avair curaschi, prender curaschi, avair il curaschi","verb","Verb","Mut: den Mut haben, etw zu tun","den Mut haben, etw zu tun","haver la curascha, prender la curascha","haver la curascha, prender la curascha","ver la curascha","curaschi, curascha","avair igl curasch (da far ensatge)","curasch","avair il curaschi da fer qchs","curaschi","avair il curaschi da far qchs","curaschi",,,,,"1671"
,,"1","0","0","curaschi","curaschi","num masculin","Nomen","Mut, Courage","Mut, Courage","curascha (f)","curascha","curascha (f)","curascha","curasch","curasch","curaschi","curaschi","curaschi","curaschi",,,,,"1672"
,,"0","0","0","curaschus","curaschus","adjectiv","Adjektiv","mutig","mutig","curaschus","curaschus","curaschus","curaschus","curaschous","curaschous","curaschus","curaschus","curaschus","curaschus",,,,,"1673"
,,"1","0","0","curius","curius","adjectiv","Adjektiv","eigenartig, kurios","eigenartig, kurios","curios","curios","curius","curius","curious","curious","curius","curius","curius","curius",,,,,"1674"
,"1","1","0","0","curreger","curreger","verb","Verb","korrigieren","korrigieren","curreger, curregia, currigin","curreger","cureger","cureger","curiger","curiger, currigian","correger","correger","correger","correger",,,,,"1675"
,"1","1","0","0","currer","currer","verb","Verb","laufen, springen, renne","laufen, springen, renne","cuorer
(nus currin; pp currius)","cuorer, currius, currin","curer, curir","curer, curir","correr","correr, curria, corran","cuorrer","cuorrer","cuorrer","cuorrer",,,,,"1676"
,,"0","0","0","currer","currer","num masculin","Nomen (m) / Nomen (n)","Lauf / Laufen","Laufen","cuorer","cuorer","curer, curir","curer, curir","correr","correr","cuorrer","cuorrer","cuorrer","cuorrer",,,,,"1677"
,"1","0","0","0","currer suenter","currer suenter","verb","Verb","nachspringen","nachspringen","cuorer suenter","cuorer suenter","curer suainter","curer suainter","correr siva","correr siva","cuorrer zieva","cuorrer zieva","cuorrer davo","cuorrer davo",,,,,"1678"
,,"0","0","0","currider","currider","num masculin","Nomen (m)","Läufer","Läufer","currider","currider","curider","curider","currieder","currieder","curridur","curridur","curridur","curridur",,,,,"1679"
,,"0","0","0","curridra","curridra","num feminin","Nomen (f)","Läuferin","Läuferin","curridra","curridra","curidra","curidra","curriedra","curriedra","curridura","curridura","curridura","curridura",,,,,"1680"
,"1","1","0","0","curs","curs","num masculin","Nomen (m)","Kurs, Lauf, Lehrgang","Kurs, Lauf, Lehrgang","cuors","cuors","curs","curs","curs","curs","cuors","cuors","cuors","cuors",,,,,"1681"
,"1","0","0","0","curs da rumantsch","curs da rumantsch","num masculin","Nomen (m)","Romanischkurs","Romanischkurs","cuors da romontsch","cuors da romontsch","curs da Rumàntsch","curs da Rumàntsch","curs da rumantsch","curs da rumantsch","cuors da rumauntsch (m)","cuors da rumauntsch","cuors da rumantsch (m)","cuors da rumantsch",,,,,"1682"
,,"1","0","0","curs da computer","curs da computer","num masculin","Nomen (m)","Computerkurs","Computerkurs","cuors da computer","cuors da computer","curs da computers","curs da computers","curs da computer","curs da computer","cuors da computer","cuors da computer","cuors da computer","cuors da computer",,,,,"1683"
,,"0","0","0","far ina cursa","far ina cursa","verb","Verb","Rennen fahren","Rennen fahren","far ina cuorsa","far ina cuorsa","far ina cursa","far ina cursa","far ena cursa","far ena cursa","fer üna cuorsa","fer üna cuorsa","far üna cuorsa","far üna cuorsa",,,,,"1684"
,,"1","0","0","cursa da chavals","cursa da chavals","num feminin","Nomen (n)","Pferderennen","Pferderennen","cuorsa da cavals","cuorsa da cavals","cursa da tgavals","cursa da tgavals","cursa da tgavals","cursa da tgavals","cuorsa da chavals","cuorsa da chavals","cuorsa da chavals","cuorsa da chavals",,,,,"1685"
,,"1","0","0","cursa","cursa","num feminin","Nomen","Rennen, Lauf, Wettlauf, Kurs","Rennen, Lauf, Wettlauf, Kurs","cuorsa","cuorsa","cursa","cursa","cursa","cursa","cuorsa","cuorsa","cuorsa","cuorsa",,,,,"1686"
,,"0","0","0","cursa eliminatorica","cursa eliminatorica","num feminin","Nomen (m) / Nomen (f)","Vorlauf, Einzellauf / Runde","Vorlauf, Einzellauf, Runde","precursa","precursa","cursa eliminatoria","cursa eliminatoria","cursa eliminatoria","cursa eliminatoria","cuorsa eliminatoria","cuorsa eliminatoria","cuorsa eliminatoria","cuorsa eliminatoria",,,,,"1687"
,,"1","0","0","cursiv","cursiv","adjectiv","Adjektiv","kursiv","kursiv","cursiv","cursiv","cursiv","cursiv","cursiv","cursiv","cursiv","cursiv","cursiv","cursiv",,,,,"1688"
,"1","1","0","0","curt","curt","adjectiv","Adjektiv","kurz","kurz","cuort","cuort","curt","curt","curt","curt","cuort","cuort","cuort","cuort",,,,,"1689"
,,"0","0","0","curt","curt","num feminin","Nomen","Hof","Hof","cuort","cuort","curt","curt","curt","curt","cuort","cuort","cuort","cuort",,,,,"1690"
,"1","1","0","0","curtaschaivel
(f: curtaschaivla)","curtaschaivel, curtaschaivla","adjectiv","Adjektiv","höflich, anständig","höflich, anständig","curtaseivel
(f: curtaseivla)","curtaseivel, curtaseivla","curtasevel (f: curtasevla)","curtasevel, curtasevla","curtaschevel (f: curtaschevla)","curtaschevel, curtaschevla","curtais","curtais","curtais","curtais",,,,,"1691"
,,"1","0","0","amiaivel (f: amiaivla)
amicabel (f: amicabla)","amiaivel, amiaivla, amicabel, amicabla","adjectiv","Adjektiv","freundlich, freundschaftlich, höflich","freundlich, freundschaftlich, höflich","amabel (f: amabla), amicabel (f: amicabla)","amabel, amabla, amicabel, amicabla","amitgevel, amitgevla","amitgevel, amitgevla","amicabel (f: amicabla)","amicabel, amicabla","amiaivel (f: amiaivla)","amiaivel, amiaivla","amiaivel (f: amiaivla)","amiaivel, amiaivla",,,,,"1692"
,,"0","0","0","gentil","gentil","adjectiv","Adjektiv","höflich, anständig, zuvorkommend","höflich, anständig, zuvorkommend","(=RG)","gentil","(=RG)","gentil","(=RG)","gentil","(=RG)","gentil","(=RG)","gentil",,,,,"1693"
,,"0","0","0","galant","galant","adjectiv","Adjektiv","höflich, anständig, zuvorkommend","höflich, anständig, zuvorkommend","galant","galant","galànt","galànt","galant","galant","galant","galant","galant","galant",,,,,"1694"
,,"0","0","0","-----",,"adjectiv","Adjektiv","höflich, anständig","höflich, anständig","hofli","hofli","hovli","hovli","-----",,"-----",,"-----",,,,,,"1695"
,,"0","0","0","curtaschia","curtaschia","num feminin","Nomen (f)","Höflichkeit","Höflichkeit","curtesia","curtesia","curtascheia","curtascheia","curtascheia, curtaschevladad","curtascheia, curtaschevladad","curtaschia","curtaschia","curtaschia","curtaschia",,,,,"1696"
